title,url,has_fee
Performance of Pattern Mixture Model Estimators with and Without Patient-Level Imputation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326697,FALSE
Undiluting the Treatment Effect,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326652,FALSE
Constructing Tumor-Specific Gene Regulatory Networks Based on Sample with Tumor Purity Heterogeneity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326863,FALSE
A Multivariate Mixed-Effects Selection Model Framework for Batch-Processed Proteomics Data with Nonignorable Missingness,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326490,FALSE
Variation and Genetic Control of Protein Abundance in Human Tissues,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326809,FALSE
A General Framework for Integrating GWAS Data with Molecular Endophenotypes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326852,FALSE
A Versatile and Adaptive Multiple Functional Annotations-Based Association Test of Whole-Genome Sequencing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326689,FALSE
"A Statistical View on Optimal Transport: Inference, Algorithms, Applications ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326524,FALSE
Large Numbers of Explanatory Variables,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326570,FALSE
A Fast Algorithm with Minimax Optimal Guarantees for Topic Models with an Unknown Number of Topics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326762,FALSE
Distinguishing Second Primary Cancers from Metastases: Statistical Challenges in Testing Clonal Relatedness of Tumors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326550,FALSE
Tumor Heterogeneity in Hepatocellular Carcinoma and Intrahepatic Cholangiocarcinoma,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326512,FALSE
Unsupervised Learning for Deciphering Mutational Signatures in Human Cancer,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326737,FALSE
Predicting Cancer Outcomes from Genomics Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326839,FALSE
Artificial Intelligence (AI)-Enhanced Applications to Survey-Specific Imputation Tasks to Achieve Time and Cost Efficiencies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326533,FALSE
Predicting Panel Drop-Outs with Machine Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326535,FALSE
"Dynamic, Personalized Instruments via Responsive Matrix Sampling with High-Dimensional Covariates",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326562,FALSE
A Comparison of Automatic Algorithms for Occupation Coding,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326578,FALSE
The Use of Machine Learning Methods to Improve the US National Resources Inventory Survey,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326617,FALSE
Harnessing the Power of the Web via R Clients for Web APIs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326587,FALSE
"What You Can, Can't, and Shouldn't Do with Social Media Data",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326654,FALSE
Writing Useful and Maintainable Client Libraries,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326792,FALSE
Harnessing the Power of Open Data on the Web,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326906,FALSE
Hierarchical Spatial Model for Creating Global Maps of Plant Trait Distribution,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326810,FALSE
A Stochastic Generator of Global Monthly Wind Energy with Tukey G-and-H Autoregressive Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326831,FALSE
Bayesian Spatial Process Models for High-Dimensional Finite Population Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326855,FALSE
Large and Non-Stationary Spatial Fields: Quantifying Uncertainty in the Pattern Scaling of Climate Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326865,FALSE
"Ingram Olkin: Multivariate Analysis, Inequalities, and Majorization",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333050,FALSE
Ingram Olkin's Contributions to Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333051,FALSE
Personal Reminisces About Ingram Olkin,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333052,FALSE
Ingram Olkin: a Mover and Shaker for Women in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333053,FALSE
A Life Cycle View of Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326671,FALSE
An Exploration of Latent Structure in Process Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329080,FALSE
A Joint Modeling Framework Using Responses and Response Times to Track Skill Acquisition: Model Estimation and Application ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330471,FALSE
Factor Analysis of Multitype Recurrent Events with Applications to Modern Educational Assessment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329849,FALSE
Bayesian Variable Selection for Restricted Latent Class Model with an Application in Cognitive Diagnostic Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328818,FALSE
Identifiability of Restricted Latent Class Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328948,FALSE
A Stochastic Approach for Downscaling Solar Irradiance Data Products,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328453,FALSE
Computer Model Calibration of Static Systems Using Sequential Monte Carlo Methods,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328961,FALSE
Changes in Spatiotemporal Precipitation Patterns in Changing Climate Conditions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329218,FALSE
Fusing Multiple Existing Space-Time Land Cover Products,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329774,FALSE
Compressing Scientific Data: Reducing Storage While Preserving Information,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330887,FALSE
Multivariate Analysis of Sensory and Consumer Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328469,FALSE
Accelerating Product Development with Virtual Experimentation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327221,FALSE
Development of a Processed Cheese Food Safety Model Using a Response Surface Design and Parametric Survival Modeling ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328504,FALSE
A Bayesian Hierarchical Model for Integrated Analysis of Consumer Appeal in Affective Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328816,FALSE
Inference of Transcription Factor Binding Sites in New Cell Types from Open Chromatin and Gene Expression Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329123,FALSE
Detecting Developmental Expression Switches from Transcriptomic and Epigenomic Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330399,FALSE
Inferring the Impact of Genetic Variation on Regulatory Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330451,FALSE
Understanding Gene Regulation Through Graph-Based Posterior Regularization in Structured Probabilistic Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330788,FALSE
A Smoothed EM-Algorithm for Modeling DNA Methylation Profiles from Bisulfite Sequencing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329918,FALSE
Quantifying the Reliability of Image Replication Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329017,FALSE
Reproducibility in Functional Neuroimaging Studies Through the Lens of Multiplicity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329126,FALSE
"Neuroconductor: An R Platform for Medical Imaging Analysis""",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329172,FALSE
Reproducibility of FDG-PET Standardized Uptake Value (SUV) for Use as an Integral Biomarker in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329707,FALSE
Estimating Partial Correlations Between Logged HIV-RNA Measurements Subject to Detection Limits,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328773,FALSE
Measuring Association Between Times from Treatment Initiation to Viral Failure and Regimen Change in HIV-Infected Persons,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329396,FALSE
Assessing Individual and Disseminated Causal Package Effects in Network HIV Treatment and Prevention Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329463,FALSE
Statistical Considerations When Working with Mathematical Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329978,FALSE
Gaussian Variational Approximation for High-Dimensional State Space Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328703,FALSE
Bayesian Inference of Spreading Processes on Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330131,FALSE
Implicit Copulas from Bayesian Regularized Regression Smoothers,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328594,FALSE
Variational Bayes Estimation of Time Series Copulas for Multivariate Ordinal and Mixed Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328592,FALSE
Efficiently Combining Pseudo Marginal and Particle Gibbs Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329256,FALSE
"If it Is in the Electronic Health Record, Then it Must Be True",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328626,FALSE
Causal Inference Using EMRs with Missing Data: a Machine Learning Approach with an Application on the Evaluation of Implantable Cardioverter Defibrillators,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329457,FALSE
Improving Data Quality for Time-Varying Measurements in EHRs via Dynamic Interaction: a Case Study for Growth Chart,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329486,FALSE
Recalibrating Prognostic Risk Score Adapted to EHR Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329586,FALSE
Predicting Suicide Risk: Statistical Methods for Using EHR Data to Inform Mental Health Care,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329871,FALSE
The Role of Body Mass Index at Diagnosis on Black-White Disparities in Colorectal Cancer Survival: a Density Regression Mediation Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326995,FALSE
Bayesian Record Linkage Under Limited Linking Information,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327243,FALSE
A Stochastic Second-Order Generalized Estimating Equations Approach for Estimating Association Parameters Under Informative Missingness,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328402,FALSE
Correcting for Exposure Misclassification in Meta-Analysis: a Bayesian Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328339,FALSE
A Bayesian Hierarchical Model Estimating CACE in Meta-Analysis of Randomized Clinical Trials with Noncompliance,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328824,FALSE
Panel Discussion for the Power of Podcast: Promoting Statistics and Data Science in the Age of Social Media,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328576,FALSE
Effectively Explaining Statistical Concepts to Researchers from Other Fields,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327294,FALSE
"Emerging Perspectives on ""Customer-Based Corporate Valuation""",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328813,FALSE
Research and Career Opportunities in Statistical Auditing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328512,FALSE
"Linked Data Visualizations, Machine Learning and Evidence-Based Policy Making",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329615,FALSE
Renewable Estimation and Incremental Inference in Generalized Linear Models with Streaming Data Sets,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328361,FALSE
Measuring the Percentage of Smoothness in the Trend of a Univariate Time Series: An Application to a Time Series of Mexico's GDP,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329558,FALSE
The Pythagorean Law of Mutual Information Identity: A New Look at Logistic Regression Parameters,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329628,FALSE
Analysis of Non-Stationary Time Series Using Copula-Based Dependence Measures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329632,FALSE
Agreement and Individual Bioequivalence: A New Look,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329757,FALSE
"An Application of SEM to Measure the Effects of Government Programs and Actions on the Reduction of Poverty for the Population of the State of Guanajuato, Mexico",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329905,FALSE
VIF-BEEF: A Didactic Game to Practice the Assumptions in Linear Regression,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330017,FALSE
Detective-P: Educational Computer Game for Teaching the Concept of P-Value ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330074,FALSE
Estimation and Inference for Cluster-Randomized Test-Negative Design Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330175,FALSE
Analysis Framework in Integrating Data of Different Modalities with Application in Identifying Important Predictors/Subgroups in Non-Alcoholic Steatohepatitis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330178,FALSE
Online Local Q-Learning ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330203,FALSE
The Effect of Player Injuries on Major League Baseball Team Performance: A Longitudinal Analysis of the 2014-2017 Regular Seasons,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328389,FALSE
Analytic White Matter Tractography and Compositional Distance-Based Summarization of White Matter Brain Structures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330244,FALSE
A Functional Anova Approach to Detecting Changes in Soil Moisture and Temperature ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330259,FALSE
